sample_id,task,prompt_version,prompt_sha256,user_request,raw_model_output,generated_call,generated_method,generated_arguments,expected_method,expected_arguments,structure_valid,request_match,execute_valid,result_valid,fully_correct,request_mismatches,error_stage,error_reason,validator_failure_stage,latency,api_call_success,evaluation_scored,api_error,model_key,model_display_name,requested_model,actual_model,provider,generation_attempts,auto_correction_used
frontend_real_034,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for elite athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    ","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",",,{},,{},False,False,False,False,False,[],STRUCTURE_FAIL,ValueError: Exactly one restricted analysis assignment is required.,format_validation,9.286553399986587,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_035,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for 3x3 basketball athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","```python
result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    groups=[""higher-expertise"", ""comparison""],
    iterations=1000,
    filters={""sport"": ""3x3 Basketball""},
)
```","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    groups=[""higher-expertise"", ""comparison""],
    iterations=1000,
    filters={""sport"": ""3x3 Basketball""},
)",variance_analysis,"{""group_field"": ""expertise"", ""groups"": [""higher-expertise"", ""comparison""], ""iterations"": 1000, ""filters"": {""sport"": ""3x3 Basketball""}, ""visualization"": true, ""variables"": [""domain_1"", ""domain_2"", ""domain_3"", ""domain_4"", ""domain_5"", ""domain_6"", ""domain_7"", ""domain_8""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sport"": ""3x3 basketball""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sport': '3x3 basketball'} but generated filters={'sport': '3x3 Basketball'}."", ""Expected group_field='elite_status' but generated 'expertise'."", ""Expected groups=['elite', 'semi_elite'] but generated ['higher-expertise', 'comparison']."", ""Expected exactly the eight approved public domains in variables.""]",REQUEST_MATCH_FAIL,"Expected filters={'sport': '3x3 basketball'} but generated filters={'sport': '3x3 Basketball'}. Expected group_field='elite_status' but generated 'expertise'. Expected groups=['elite', 'semi_elite'] but generated ['higher-expertise', 'comparison']. Expected exactly the eight approved public domains in variables.",request_validation,7.818396199960262,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_036,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for ice hockey athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    groups","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    groups",,{},,{},False,False,False,False,False,[],STRUCTURE_FAIL,ValueError: Exactly one restricted analysis assignment is required.,format_validation,9.664815100026317,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_037,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for volleyball athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""anthropometry"",
        ""coordination"",
        ""physiological"",
        ""cognitive"",
        ""psychological"",
        ""tactical"",
        ""technical"",
        ""demographics"",
    ],
    group_field=""expertise"",
    groups=[""higher-expertise"", ""comparison""],
    iterations=1000,
    filters={""sport"": ""volleyball""},
)","result = analysis.variance_analysis(
    variables=[
        ""anthropometry"",
        ""coordination"",
        ""physiological"",
        ""cognitive"",
        ""psychological"",
        ""tactical"",
        ""technical"",
        ""demographics"",
    ],
    group_field=""expertise"",
    groups=[""higher-expertise"", ""comparison""],
    iterations=1000,
    filters={""sport"": ""volleyball""},
)",variance_analysis,"{""group_field"": ""expertise"", ""groups"": [""higher-expertise"", ""comparison""], ""iterations"": 1000, ""filters"": {""sport"": ""volleyball""}, ""visualization"": true, ""variables"": [""anthropometry"", ""coordination"", ""physiological"", ""cognitive"", ""psychological"", ""tactical"", ""technical"", ""demographics""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sport"": ""volleyball""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected group_field='elite_status' but generated 'expertise'."", ""Expected groups=['elite', 'semi_elite'] but generated ['higher-expertise', 'comparison']."", ""Expected exactly the eight approved public domains in variables.""]",REQUEST_MATCH_FAIL,"Expected group_field='elite_status' but generated 'expertise'. Expected groups=['elite', 'semi_elite'] but generated ['higher-expertise', 'comparison']. Expected exactly the eight approved public domains in variables.",request_validation,8.226929900003597,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_038,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for female athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8""
    ],
    group_field=""expertise"",
    groups=[""higher_expertise"", ""comparison""],
    iterations=1000,
    filters={""gender"": ""female""}
)","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8""
    ],
    group_field=""expertise"",
    groups=[""higher_expertise"", ""comparison""],
    iterations=1000,
    filters={""gender"": ""female""}
)",variance_analysis,"{""group_field"": ""expertise"", ""groups"": [""higher_expertise"", ""comparison""], ""iterations"": 1000, ""filters"": {""gender"": ""female""}, ""visualization"": true, ""variables"": [""domain_1"", ""domain_2"", ""domain_3"", ""domain_4"", ""domain_5"", ""domain_6"", ""domain_7"", ""domain_8""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sex"": ""female""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sex': 'female'} but generated filters={'gender': 'female'}."", ""Expected group_field='elite_status' but generated 'expertise'."", ""Expected groups=['elite', 'semi_elite'] but generated ['higher_expertise', 'comparison']."", ""Expected exactly the eight approved public domains in variables.""]",REQUEST_MATCH_FAIL,"Expected filters={'sex': 'female'} but generated filters={'gender': 'female'}. Expected group_field='elite_status' but generated 'expertise'. Expected groups=['elite', 'semi_elite'] but generated ['higher_expertise', 'comparison']. Expected exactly the eight approved public domains in variables.",request_validation,7.626508100074716,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_039,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for junior national team athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","
```
Wait, is there a simpler way? What if the variables are just the 8 domains?
Let's use:
`variables=['anthropometry', 'coordination', 'strength', 'endurance', 'speed', 'cognitive', 'personality', 'motivation']`
`group_field='expertise'`
`groups=['higher_expertise', 'comparison']`
","Wait, is there a simpler way? What if the variables are just the 8 domains?
Let's use:
`variables=['anthropometry', 'coordination', 'strength', 'endurance', 'speed', 'cognitive', 'personality', 'motivation']`
`group_field='expertise'`
`groups=['higher_expertise', 'comparison']`",,{},,{},False,False,False,False,False,[],STRUCTURE_FAIL,ValueError: Exactly one restricted analysis assignment is required.,format_validation,9.124359900015406,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_040,variance_analysis,basic_interface,7d15561a1ba8dd3c5df5d19be4c9a32b4a20c0e3bad2035cf47c2fe66c0e688a,"Run variance analysis for athletes aged 20 and above across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","```python
result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    groups=[""higher_expertise"", ""comparison""],
    iterations=1000,
    filters=[""age >= 20""],
)
```","result = analysis.variance_analysis(
    variables=[
        ""domain_1"",
        ""domain_2"",
        ""domain_3"",
        ""domain_4"",
        ""domain_5"",
        ""domain_6"",
        ""domain_7"",
        ""domain_8"",
    ],
    group_field=""expertise"",
    groups=[""higher_expertise"", ""comparison""],
    iterations=1000,
    filters=[""age >= 20""],
)",variance_analysis,"{""group_field"": ""expertise"", ""groups"": [""higher_expertise"", ""comparison""], ""iterations"": 1000, ""filters"": [""age >= 20""], ""visualization"": true, ""variables"": [""domain_1"", ""domain_2"", ""domain_3"", ""domain_4"", ""domain_5"", ""domain_6"", ""domain_7"", ""domain_8""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""age_group"": ""20_and_above""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'age_group': '20_and_above'} but generated filters=['age >= 20']."", ""Expected group_field='elite_status' but generated 'expertise'."", ""Expected groups=['elite', 'semi_elite'] but generated ['higher_expertise', 'comparison']."", ""Expected exactly the eight approved public domains in variables.""]",REQUEST_MATCH_FAIL,"Expected filters={'age_group': '20_and_above'} but generated filters=['age >= 20']. Expected group_field='elite_status' but generated 'expertise'. Expected groups=['elite', 'semi_elite'] but generated ['higher_expertise', 'comparison']. Expected exactly the eight approved public domains in variables.",request_validation,7.753924600081518,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_001,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for all athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]]
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]]
)",table1,"{""filters"": {}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",table1,"{""filters"": {}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,True,True,True,True,[],,,,4.44228740001563,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_002,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for elite athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]]
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]]
)",table1,"{""filters"": {}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",table1,"{""filters"": {""expertise_group"": ""elite""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={}.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={}.,request_validation,5.730330000049435,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_003,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for 3x3 basketball athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters=[(""sport"", ""=="", ""3x3 basketball"")]
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters=[(""sport"", ""=="", ""3x3 basketball"")]
)",table1,"{""filters"": [[""sport"", ""=="", ""3x3 basketball""]], ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [""age"", ""sex""]}",table1,"{""filters"": {""sport"": ""3x3 basketball""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected all four predefined Table 1 control specifications."", ""Expected filters={'sport': '3x3 basketball'} but generated filters=[['sport', '==', '3x3 basketball']].""]",REQUEST_MATCH_FAIL,"Expected all four predefined Table 1 control specifications. Expected filters={'sport': '3x3 basketball'} but generated filters=[['sport', '==', '3x3 basketball']].",request_validation,4.44514560000971,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_004,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for ice hockey athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters={""sport"": ""ice hockey""}
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters={""sport"": ""ice hockey""}
)",table1,"{""filters"": {""sport"": ""ice hockey""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [""age"", ""sex""]}",table1,"{""filters"": {""sport"": ""ice hockey""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected all four predefined Table 1 control specifications.""]",REQUEST_MATCH_FAIL,Expected all four predefined Table 1 control specifications.,request_validation,6.55971329996828,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_005,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for volleyball athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters=[{""field"": ""sport"", ""value"": ""volleyball""}]
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters=[{""field"": ""sport"", ""value"": ""volleyball""}]
)",table1,"{""filters"": [{""field"": ""sport"", ""value"": ""volleyball""}], ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [""age"", ""sex""]}",table1,"{""filters"": {""sport"": ""volleyball""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected all four predefined Table 1 control specifications."", ""Expected filters={'sport': 'volleyball'} but generated filters=[{'field': 'sport', 'value': 'volleyball'}].""]",REQUEST_MATCH_FAIL,"Expected all four predefined Table 1 control specifications. Expected filters={'sport': 'volleyball'} but generated filters=[{'field': 'sport', 'value': 'volleyball'}].",request_validation,5.130620599957183,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_006,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for female athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","```python
result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions"",
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""age"", ""sex""]],
    filters=[(""sex"", ""=="", ""female"")],
)
```","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions"",
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""age"", ""sex""]],
    filters=[(""sex"", ""=="", ""female"")],
)",table1,"{""filters"": [[""sex"", ""=="", ""female""]], ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""age"", ""sex""]]}",table1,"{""filters"": {""sex"": ""female""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected filters={'sex': 'female'} but generated filters=[['sex', '==', 'female']].""]",REQUEST_MATCH_FAIL,"Expected filters={'sex': 'female'} but generated filters=[['sex', '==', 'female']].",request_validation,5.525543899973854,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_007,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for junior national team athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters=[(""national_team"", ""=="", ""Junior"")]
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[""age"", ""sex""],
    filters=[(""national_team"", ""=="", ""Junior"")]
)",table1,"{""filters"": [[""national_team"", ""=="", ""Junior""]], ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [""age"", ""sex""]}",table1,"{""filters"": {""national_team"": ""Junior""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected all four predefined Table 1 control specifications."", ""Expected filters={'national_team': 'Junior'} but generated filters=[['national_team', '==', 'Junior']].""]",REQUEST_MATCH_FAIL,"Expected all four predefined Table 1 control specifications. Expected filters={'national_team': 'Junior'} but generated filters=[['national_team', '==', 'Junior']].",request_validation,5.631497299997136,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_008,table1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate the four logistic regression models corresponding to Table 1 for athletes aged 20 and above using all eight public domains, with models using no controls, sex, age, and both sex and age.","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters=[(""age_group"", ""=="", ""20_and_above"")]
)","result = analysis.table1(
    predictors=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters=[(""age_group"", ""=="", ""20_and_above"")]
)",table1,"{""filters"": [[""age_group"", ""=="", ""20_and_above""]], ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",table1,"{""filters"": {""age_group"": ""20_and_above""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected filters={'age_group': '20_and_above'} but generated filters=[['age_group', '==', '20_and_above']].""]",REQUEST_MATCH_FAIL,"Expected filters={'age_group': '20_and_above'} but generated filters=[['age_group', '==', '20_and_above']].",request_validation,6.6650240999879315,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
